business_date,order_id,item_id,warehouse_id,ship_qty,ship_ts
2025-02-01,ORD_20250201_ITEM_00057,ITEM_00057,WH1,19,2025-02-01 05:57:46.606493
2025-02-01,ORD_20250201_ITEM_00058,ITEM_00058,WH1,28,2025-02-01 00:57:34.917853
2025-02-01,ORD_20250201_ITEM_00059,ITEM_00059,WH1,25,2025-02-01 12:27:14.406699
2025-02-01,ORD_20250201_ITEM_00060,ITEM_00060,WH1,26,2025-02-01 14:35:05.373482
2025-02-01,ORD_20250201_ITEM_00061,ITEM_00061,WH1,2,2025-02-01 11:40:20.867265
2025-02-01,ORD_20250201_ITEM_00063,ITEM_00063,WH1,29,2025-02-01 00:40:19.114993
2025-02-01,ORD_20250201_ITEM_00064,ITEM_00064,WH1,12,2025-02-01 06:51:44.703694
2025-02-01,ORD_20250201_ITEM_00065,ITEM_00065,WH1,32,2025-02-01 10:54:45.116129
2025-02-01,ORD_20250201_ITEM_00066,ITEM_00066,WH1,15,2025-02-01 01:36:43.942482
2025-02-01,ORD_20250201_ITEM_00067,ITEM_00067,WH1,25,2025-02-01 13:38:11.761634
2025-02-01,ORD_20250201_ITEM_00068,ITEM_00068,WH1,25,2025-02-01 07:31:03.835611
2025-02-01,ORD_20250201_ITEM_00069,ITEM_00069,WH1,26,2025-02-01 15:35:52.831812
2025-02-01,ORD_20250201_ITEM_00070,ITEM_00070,WH1,19,2025-02-01 15:16:30.889654
2025-02-01,ORD_20250201_ITEM_00071,ITEM_00071,WH1,12,2025-02-01 19:26:08.070492
2025-02-01,ORD_20250201_ITEM_00072,ITEM_00072,WH1,24,2025-02-01 21:45:50.103406
2025-02-01,ORD_20250201_ITEM_00073,ITEM_00073,WH1,7,2025-02-01 20:49:26.352794
2025-02-01,ORD_20250201_ITEM_00074,ITEM_00074,WH1,34,2025-02-01 14:53:09.191011
2025-02-01,ORD_20250201_ITEM_00075,ITEM_00075,WH1,34,2025-02-01 07:14:07.116492
2025-02-01,ORD_20250201_ITEM_00076,ITEM_00076,WH1,2,2025-02-01 03:45:19.650114
2025-02-01,ORD_20250201_ITEM_00077,ITEM_00077,WH1,13,2025-02-01 07:17:53.517349
2025-02-01,ORD_20250201_ITEM_00079,ITEM_00079,WH1,35,2025-02-01 11:49:22.747288
2025-02-01,ORD_20250201_ITEM_00080,ITEM_00080,WH1,8,2025-02-01 17:00:45.184986
2025-02-01,ORD_20250201_ITEM_00081,ITEM_00081,WH1,27,2025-02-01 06:57:23.671923
2025-02-01,ORD_20250201_ITEM_00082,ITEM_00082,WH1,24,2025-02-01 16:20:34.644136
2025-02-01,ORD_20250201_ITEM_00083,ITEM_00083,WH1,12,2025-02-01 11:28:23.309102
2025-02-01,ORD_20250201_ITEM_00084,ITEM_00084,WH1,26,2025-02-01 14:59:28.542380
2025-02-01,ORD_20250201_ITEM_00085,ITEM_00085,WH1,35,2025-02-01 01:21:54.886935
2025-02-01,ORD_20250201_ITEM_00086,ITEM_00086,WH1,19,2025-02-01 00:20:08.701968
2025-02-01,ORD_20250201_ITEM_00087,ITEM_00087,WH1,28,2025-02-01 03:04:27.722635
2025-02-01,ORD_20250201_ITEM_00088,ITEM_00088,WH1,1,2025-02-01 05:38:55.499568
2025-02-01,ORD_20250201_ITEM_00089,ITEM_00089,WH1,16,2025-02-01 14:03:59.909686
2025-02-01,ORD_20250201_ITEM_00090,ITEM_00090,WH1,32,2025-02-01 20:59:44.097246
2025-02-01,ORD_20250201_ITEM_00091,ITEM_00091,WH1,31,2025-02-01 13:25:44.614056
2025-02-01,ORD_20250201_ITEM_00093,ITEM_00093,WH1,28,2025-02-01 10:06:25.768169
2025-02-01,ORD_20250201_ITEM_00094,ITEM_00094,WH1,30,2025-02-01 03:25:00.510492
2025-02-01,ORD_20250201_ITEM_00095,ITEM_00095,WH1,28,2025-02-01 22:42:01.148691
2025-02-01,ORD_20250201_ITEM_00096,ITEM_00096,WH1,11,2025-02-01 12:58:32.691397
2025-02-01,ORD_20250201_ITEM_00097,ITEM_00097,WH1,7,2025-02-01 04:10:26.699788
2025-02-01,ORD_20250201_ITEM_00098,ITEM_00098,WH1,33,2025-02-01 18:32:02.068334
2025-02-01,ORD_20250201_ITEM_00099,ITEM_00099,WH1,34,2025-02-01 18:58:27.274118
2025-02-01,ORD_20250201_ITEM_00100,ITEM_00100,WH1,12,2025-02-01 10:54:38.933762
2025-02-01,ORD_20250201_ITEM_00101,ITEM_00101,WH1,13,2025-02-01 22:18:54.709473
2025-02-01,ORD_20250201_ITEM_00102,ITEM_00102,WH1,24,2025-02-01 18:30:48.281117
2025-02-01,ORD_20250201_ITEM_00103,ITEM_00103,WH1,17,2025-02-01 09:42:39.207157
2025-02-01,ORD_20250201_ITEM_00104,ITEM_00104,WH1,18,2025-02-01 02:39:46.473707
2025-02-01,ORD_20250201_ITEM_00105,ITEM_00105,WH1,17,2025-02-01 15:36:15.299083
2025-02-01,ORD_20250201_ITEM_00106,ITEM_00106,WH1,10,2025-02-01 04:28:28.371976
2025-02-01,ORD_20250201_ITEM_00107,ITEM_00107,WH1,6,2025-02-01 13:43:54.943267
2025-02-01,ORD_20250201_ITEM_00108,ITEM_00108,WH1,27,2025-02-01 08:13:49.957550
2025-02-01,ORD_20250201_ITEM_00109,ITEM_00109,WH1,28,2025-02-01 08:03:30.700456
2025-02-01,ORD_20250201_ITEM_00110,ITEM_00110,WH1,29,2025-02-01 01:57:16.444933
2025-02-01,ORD_20250201_ITEM_00112,ITEM_00112,WH1,12,2025-02-01 00:56:44.930895
2025-02-01,ORD_20250201_ITEM_00113,ITEM_00113,WH1,21,2025-02-01 02:49:28.570012
2025-02-01,ORD_20250201_ITEM_00114,ITEM_00114,WH1,11,2025-02-01 15:08:02.535805
2025-02-01,ORD_20250201_ITEM_00115,ITEM_00115,WH1,13,2025-02-01 07:45:08.747983
2025-02-01,ORD_20250201_ITEM_00116,ITEM_00116,WH1,30,2025-02-01 12:12:30.428534
2025-02-01,ORD_20250201_ITEM_00117,ITEM_00117,WH1,5,2025-02-01 17:06:58.208839
2025-02-01,ORD_20250201_ITEM_00118,ITEM_00118,WH1,18,2025-02-01 05:54:34.498677
2025-02-01,ORD_20250201_ITEM_00119,ITEM_00119,WH1,14,2025-02-01 08:32:31.340305
2025-02-01,ORD_20250201_ITEM_00120,ITEM_00120,WH1,19,2025-02-01 19:47:40.710171
2025-02-01,ORD_20250201_ITEM_00121,ITEM_00121,WH1,3,2025-02-01 19:30:46.246016
2025-02-01,ORD_20250201_ITEM_00122,ITEM_00122,WH1,28,2025-02-01 22:18:32.851615
2025-02-01,ORD_20250201_ITEM_00123,ITEM_00123,WH1,9,2025-02-01 17:30:09.571144
2025-02-01,ORD_20250201_ITEM_00124,ITEM_00124,WH1,30,2025-02-01 10:02:05.605365
2025-02-01,ORD_20250201_ITEM_00125,ITEM_00125,WH1,10,2025-02-01 18:12:23.696942
2025-02-01,ORD_20250201_ITEM_00126,ITEM_00126,WH1,8,2025-02-01 11:41:08.561531
2025-02-01,ORD_20250201_ITEM_00127,ITEM_00127,WH1,1,2025-02-01 05:58:58.924449
2025-02-01,ORD_20250201_ITEM_00129,ITEM_00129,WH1,1,2025-02-01 13:45:45.641471
2025-02-01,ORD_20250201_ITEM_00130,ITEM_00130,WH1,24,2025-02-01 10:33:24.121527
2025-02-01,ORD_20250201_ITEM_00131,ITEM_00131,WH1,34,2025-02-01 08:54:16.508969
2025-02-01,ORD_20250201_ITEM_00132,ITEM_00132,WH1,1,2025-02-01 15:25:44.447516
2025-02-01,ORD_20250201_ITEM_00133,ITEM_00133,WH1,22,2025-02-01 18:26:55.516879
2025-02-01,ORD_20250201_ITEM_00134,ITEM_00134,WH1,23,2025-02-01 15:21:37.913204
2025-02-01,ORD_20250201_ITEM_00135,ITEM_00135,WH1,12,2025-02-01 21:11:55.077432
2025-02-01,ORD_20250201_ITEM_00136,ITEM_00136,WH1,12,2025-02-01 11:23:51.553771
2025-02-01,ORD_20250201_ITEM_00137,ITEM_00137,WH1,20,2025-02-01 19:51:19.032858
2025-02-01,ORD_20250201_ITEM_00138,ITEM_00138,WH1,21,2025-02-01 04:03:34.307833
2025-02-01,ORD_20250201_ITEM_00139,ITEM_00139,WH1,30,2025-02-01 15:32:26.970504
2025-02-01,ORD_20250201_ITEM_00140,ITEM_00140,WH1,32,2025-02-01 01:55:00.059050
2025-02-01,ORD_20250201_ITEM_00141,ITEM_00141,WH1,11,2025-02-01 18:52:13.592666
2025-02-01,ORD_20250201_ITEM_00142,ITEM_00142,WH1,5,2025-02-01 20:17:06.396979
2025-02-01,ORD_20250201_ITEM_00143,ITEM_00143,WH1,22,2025-02-01 01:30:35.597590
2025-02-01,ORD_20250201_ITEM_00145,ITEM_00145,WH1,18,2025-02-01 14:14:36.738139
2025-02-01,ORD_20250201_ITEM_00146,ITEM_00146,WH1,35,2025-02-01 09:37:20.306420
2025-02-01,ORD_20250201_ITEM_00147,ITEM_00147,WH1,7,2025-02-01 16:56:47.181183
2025-02-01,ORD_20250201_ITEM_00148,ITEM_00148,WH1,4,2025-02-01 12:22:06.678402
2025-02-01,ORD_20250201_ITEM_00149,ITEM_00149,WH1,13,2025-02-01 05:38:05.692991
2025-02-01,ORD_20250201_ITEM_00150,ITEM_00150,WH1,7,2025-02-01 22:20:22.251617
2025-02-01,ORD_20250201_ITEM_00151,ITEM_00151,WH1,30,2025-02-01 04:00:13.920542
2025-02-01,ORD_20250201_ITEM_00152,ITEM_00152,WH1,15,2025-02-01 01:27:21.601605
2025-02-01,ORD_20250201_ITEM_00153,ITEM_00153,WH1,28,2025-02-01 12:07:23.905507
2025-02-01,ORD_20250201_ITEM_00154,ITEM_00154,WH1,30,2025-02-01 19:52:36.066747
2025-02-01,ORD_20250201_ITEM_00155,ITEM_00155,WH1,2,2025-02-01 03:39:20.883695
2025-02-01,ORD_20250201_ITEM_00156,ITEM_00156,WH1,25,2025-02-01 14:13:56.294653
2025-02-01,ORD_20250201_ITEM_00157,ITEM_00157,WH1,4,2025-02-01 11:30:00.624305
2025-02-01,ORD_20250201_ITEM_00158,ITEM_00158,WH1,7,2025-02-01 04:18:40.035635
2025-02-01,ORD_20250201_ITEM_00159,ITEM_00159,WH1,29,2025-02-01 01:10:23.942999
2025-02-01,ORD_20250201_ITEM_00160,ITEM_00160,WH1,6,2025-02-01 03:54:18.883460
2025-02-01,ORD_20250201_ITEM_00161,ITEM_00161,WH1,31,2025-02-01 01:58:02.833515
2025-02-01,ORD_20250201_ITEM_00162,ITEM_00162,WH1,6,2025-02-01 21:49:13.284773
2025-02-01,ORD_20250201_ITEM_00163,ITEM_00163,WH1,5,2025-02-01 13:38:02.954287
2025-02-01,ORD_20250201_ITEM_00164,ITEM_00164,WH1,10,2025-02-01 20:53:55.991756
2025-02-01,ORD_20250201_ITEM_00165,ITEM_00165,WH1,32,2025-02-01 20:27:21.342282
2025-02-01,ORD_20250201_ITEM_00166,ITEM_00166,WH1,27,2025-02-01 03:01:30.521523
2025-02-01,ORD_20250201_ITEM_00167,ITEM_00167,WH1,8,2025-02-01 14:38:32.848318
2025-02-01,ORD_20250201_ITEM_00168,ITEM_00168,WH1,8,2025-02-01 00:02:00.491996
2025-02-01,ORD_20250201_ITEM_00169,ITEM_00169,WH1,20,2025-02-01 19:03:33.742831
2025-02-01,ORD_20250201_ITEM_00170,ITEM_00170,WH1,3,2025-02-01 02:27:43.471573
2025-02-01,ORD_20250201_ITEM_00171,ITEM_00171,WH1,31,2025-02-01 06:13:36.015807
2025-02-01,ORD_20250201_ITEM_00172,ITEM_00172,WH1,7,2025-02-01 06:11:07.741134
2025-02-01,ORD_20250201_ITEM_00173,ITEM_00173,WH1,11,2025-02-01 05:42:16.576206
2025-02-01,ORD_20250201_ITEM_00174,ITEM_00174,WH1,18,2025-02-01 22:30:52.929296
2025-02-01,ORD_20250201_ITEM_00175,ITEM_00175,WH1,31,2025-02-01 10:32:32.988674
2025-02-01,ORD_20250201_ITEM_00176,ITEM_00176,WH1,16,2025-02-01 03:43:01.386764
2025-02-01,ORD_20250201_ITEM_00177,ITEM_00177,WH1,8,2025-02-01 09:28:56.010797
2025-02-01,ORD_20250201_ITEM_00178,ITEM_00178,WH1,18,2025-02-01 19:03:50.427160
2025-02-01,ORD_20250201_ITEM_00180,ITEM_00180,WH1,7,2025-02-01 20:51:48.104255
2025-02-01,ORD_20250201_ITEM_00181,ITEM_00181,WH1,28,2025-02-01 16:50:58.931308
2025-02-01,ORD_20250201_ITEM_00184,ITEM_00184,WH1,7,2025-02-01 02:06:00.926014
2025-02-01,ORD_20250201_ITEM_00185,ITEM_00185,WH1,35,2025-02-01 16:22:27.953609
2025-02-01,ORD_20250201_ITEM_00186,ITEM_00186,WH1,25,2025-02-01 10:10:15.535221
2025-02-01,ORD_20250201_ITEM_00187,ITEM_00187,WH1,33,2025-02-01 17:23:05.110597
2025-02-01,ORD_20250201_ITEM_00188,ITEM_00188,WH1,19,2025-02-01 22:23:05.668887
2025-02-01,ORD_20250201_ITEM_00189,ITEM_00189,WH1,28,2025-02-01 00:16:12.002869
2025-02-01,ORD_20250201_ITEM_00190,ITEM_00190,WH1,21,2025-02-01 17:01:22.471969
2025-02-01,ORD_20250201_ITEM_00191,ITEM_00191,WH1,15,2025-02-01 18:18:22.782435
2025-02-01,ORD_20250201_ITEM_00192,ITEM_00192,WH1,20,2025-02-01 20:53:52.523094
2025-02-01,ORD_20250201_ITEM_00193,ITEM_00193,WH1,11,2025-02-01 13:42:35.226211
2025-02-01,ORD_20250201_ITEM_00194,ITEM_00194,WH1,4,2025-02-01 04:06:53.896592
2025-02-01,ORD_20250201_ITEM_00195,ITEM_00195,WH1,29,2025-02-01 00:34:50.439002
2025-02-01,ORD_20250201_ITEM_00196,ITEM_00196,WH1,15,2025-02-01 08:41:16.518551
2025-02-01,ORD_20250201_ITEM_00197,ITEM_00197,WH1,1,2025-02-01 06:24:05.221623
2025-02-01,ORD_20250201_ITEM_00198,ITEM_00198,WH1,2,2025-02-01 12:54:55.642997
2025-02-01,ORD_20250201_ITEM_00199,ITEM_00199,WH1,24,2025-02-01 12:38:29.283417
2025-02-01,ORD_20250201_ITEM_00200,ITEM_00200,WH1,14,2025-02-01 20:46:32.370665
2025-02-01,ORD_20250201_ITEM_00201,ITEM_00201,WH1,30,2025-02-01 14:09:58.215375
2025-02-01,ORD_20250201_ITEM_00202,ITEM_00202,WH1,34,2025-02-01 05:22:32.799211
2025-02-01,ORD_20250201_ITEM_00204,ITEM_00204,WH1,26,2025-02-01 18:30:39.323822
2025-02-01,ORD_20250201_ITEM_00205,ITEM_00205,WH1,28,2025-02-01 07:57:35.545578
2025-02-01,ORD_20250201_ITEM_00206,ITEM_00206,WH1,13,2025-02-01 20:23:44.318890
2025-02-01,ORD_20250201_ITEM_00207,ITEM_00207,WH1,12,2025-02-01 16:07:29.320681
2025-02-01,ORD_20250201_ITEM_00208,ITEM_00208,WH1,21,2025-02-01 15:36:29.834329
2025-02-01,ORD_20250201_ITEM_00209,ITEM_00209,WH1,15,2025-02-01 21:29:47.409150
2025-02-01,ORD_20250201_ITEM_00210,ITEM_00210,WH1,23,2025-02-01 14:56:14.478034
2025-02-01,ORD_20250201_ITEM_00211,ITEM_00211,WH1,21,2025-02-01 15:36:09.084884
2025-02-01,ORD_20250201_ITEM_00212,ITEM_00212,WH1,12,2025-02-01 06:09:10.570871
2025-02-01,ORD_20250201_ITEM_00213,ITEM_00213,WH1,17,2025-02-01 14:03:20.125388
2025-02-01,ORD_20250201_ITEM_00214,ITEM_00214,WH1,30,2025-02-01 03:45:49.042754
2025-02-01,ORD_20250201_ITEM_00215,ITEM_00215,WH1,33,2025-02-01 19:33:32.788681
2025-02-01,ORD_20250201_ITEM_00216,ITEM_00216,WH1,17,2025-02-01 01:13:05.394795
2025-02-01,ORD_20250201_ITEM_00217,ITEM_00217,WH1,20,2025-02-01 14:52:00.677467
2025-02-01,ORD_20250201_ITEM_00218,ITEM_00218,WH1,15,2025-02-01 12:46:33.122254
2025-02-01,ORD_20250201_ITEM_00219,ITEM_00219,WH1,6,2025-02-01 06:23:43.593795
2025-02-01,ORD_20250201_ITEM_00220,ITEM_00220,WH1,7,2025-02-01 00:45:02.151809
2025-02-01,ORD_20250201_ITEM_00221,ITEM_00221,WH1,1,2025-02-01 10:47:08.704674
2025-02-01,ORD_20250201_ITEM_00222,ITEM_00222,WH1,35,2025-02-01 00:33:54.236721
2025-02-01,ORD_20250201_ITEM_00223,ITEM_00223,WH1,29,2025-02-01 07:05:02.365738
2025-02-01,ORD_20250201_ITEM_00224,ITEM_00224,WH1,17,2025-02-01 11:14:29.492541
2025-02-01,ORD_20250201_ITEM_00225,ITEM_00225,WH1,25,2025-02-01 22:17:27.152441
2025-02-01,ORD_20250201_ITEM_00226,ITEM_00226,WH1,32,2025-02-01 15:04:10.233461
2025-02-01,ORD_20250201_ITEM_00227,ITEM_00227,WH1,24,2025-02-01 11:49:47.529694
2025-02-01,ORD_20250201_ITEM_00228,ITEM_00228,WH1,12,2025-02-01 03:20:29.793267
2025-02-01,ORD_20250201_ITEM_00229,ITEM_00229,WH1,1,2025-02-01 11:19:09.167884
2025-02-01,ORD_20250201_ITEM_00230,ITEM_00230,WH1,17,2025-02-01 17:11:35.211699
2025-02-01,ORD_20250201_ITEM_00232,ITEM_00232,WH1,10,2025-02-01 08:51:28.580148
2025-02-01,ORD_20250201_ITEM_00233,ITEM_00233,WH1,1,2025-02-01 00:21:32.392154
2025-02-01,ORD_20250201_ITEM_00234,ITEM_00234,WH1,3,2025-02-01 20:00:58.596450
2025-02-01,ORD_20250201_ITEM_00235,ITEM_00235,WH1,22,2025-02-01 00:20:21.249294
2025-02-01,ORD_20250201_ITEM_00236,ITEM_00236,WH1,5,2025-02-01 05:23:22.340350
2025-02-01,ORD_20250201_ITEM_00237,ITEM_00237,WH1,21,2025-02-01 12:40:13.780263
2025-02-01,ORD_20250201_ITEM_00238,ITEM_00238,WH1,17,2025-02-01 18:53:57.652013
2025-02-01,ORD_20250201_ITEM_00239,ITEM_00239,WH1,35,2025-02-01 09:20:33.395159
2025-02-01,ORD_20250201_ITEM_00240,ITEM_00240,WH1,23,2025-02-01 06:50:04.234413
2025-02-01,ORD_20250201_ITEM_00241,ITEM_00241,WH1,3,2025-02-01 17:16:30.781440
2025-02-01,ORD_20250201_ITEM_00242,ITEM_00242,WH1,21,2025-02-01 20:01:44.079348
2025-02-01,ORD_20250201_ITEM_00243,ITEM_00243,WH1,5,2025-02-01 09:09:33.497336
2025-02-01,ORD_20250201_ITEM_00244,ITEM_00244,WH1,14,2025-02-01 13:04:22.079342
2025-02-01,ORD_20250201_ITEM_00245,ITEM_00245,WH1,1,2025-02-01 20:05:27.801479
2025-02-01,ORD_20250201_ITEM_00246,ITEM_00246,WH1,6,2025-02-01 00:13:22.330071
2025-02-01,ORD_20250201_ITEM_00247,ITEM_00247,WH1,33,2025-02-01 02:07:51.294430
2025-02-01,ORD_20250201_ITEM_00248,ITEM_00248,WH1,32,2025-02-01 11:20:39.193793
2025-02-01,ORD_20250201_ITEM_00250,ITEM_00250,WH1,32,2025-02-01 17:32:59.343359
2025-02-01,ORD_20250201_ITEM_00251,ITEM_00251,WH1,26,2025-02-01 11:13:26.155227
2025-02-01,ORD_20250201_ITEM_00252,ITEM_00252,WH1,7,2025-02-01 21:39:39.366119
2025-02-01,ORD_20250201_ITEM_00253,ITEM_00253,WH1,35,2025-02-01 00:02:20.666932
2025-02-01,ORD_20250201_ITEM_00254,ITEM_00254,WH1,27,2025-02-01 07:49:39.673972
2025-02-01,ORD_20250201_ITEM_00255,ITEM_00255,WH1,6,2025-02-01 05:53:17.751614
2025-02-01,ORD_20250201_ITEM_00256,ITEM_00256,WH1,27,2025-02-01 02:17:41.239291
2025-02-01,ORD_20250201_ITEM_00257,ITEM_00257,WH1,27,2025-02-01 05:19:51.654170
2025-02-01,ORD_20250201_ITEM_00258,ITEM_00258,WH1,7,2025-02-01 11:46:31.794837
2025-02-01,ORD_20250201_ITEM_00259,ITEM_00259,WH1,23,2025-02-01 09:25:09.980237
2025-02-01,ORD_20250201_ITEM_00260,ITEM_00260,WH1,11,2025-02-01 21:28:29.586889
2025-02-01,ORD_20250201_ITEM_00261,ITEM_00261,WH1,9,2025-02-01 16:20:21.502941
2025-02-01,ORD_20250201_ITEM_00262,ITEM_00262,WH1,1,2025-02-01 03:55:52.225913
2025-02-01,ORD_20250201_ITEM_00263,ITEM_00263,WH1,22,2025-02-01 15:21:12.527462
2025-02-01,ORD_20250201_ITEM_00264,ITEM_00264,WH1,35,2025-02-01 09:48:23.563827
2025-02-01,ORD_20250201_ITEM_00265,ITEM_00265,WH1,5,2025-02-01 18:35:42.965196
2025-02-01,ORD_20250201_ITEM_00266,ITEM_00266,WH1,1,2025-02-01 08:55:58.306871
2025-02-01,ORD_20250201_ITEM_00267,ITEM_00267,WH1,26,2025-02-01 12:45:43.249573
2025-02-01,ORD_20250201_ITEM_00268,ITEM_00268,WH1,8,2025-02-01 16:04:42.440093
2025-02-01,ORD_20250201_ITEM_00269,ITEM_00269,WH1,15,2025-02-01 03:40:00.794316
2025-02-01,ORD_20250201_ITEM_00270,ITEM_00270,WH1,8,2025-02-01 06:28:01.406570
2025-02-01,ORD_20250201_ITEM_00271,ITEM_00271,WH1,8,2025-02-01 22:16:03.844855
2025-02-01,ORD_20250201_ITEM_00272,ITEM_00272,WH1,26,2025-02-01 03:40:51.343365
2025-02-01,ORD_20250201_ITEM_00273,ITEM_00273,WH1,30,2025-02-01 08:29:25.332420
2025-02-01,ORD_20250201_ITEM_00274,ITEM_00274,WH1,24,2025-02-01 21:11:42.598445
2025-02-01,ORD_20250201_ITEM_00275,ITEM_00275,WH1,19,2025-02-01 19:52:10.888689
2025-02-01,ORD_20250201_ITEM_00276,ITEM_00276,WH1,32,2025-02-01 08:34:09.430335
2025-02-01,ORD_20250201_ITEM_00277,ITEM_00277,WH1,23,2025-02-01 19:03:41.798981
2025-02-01,ORD_20250201_ITEM_00278,ITEM_00278,WH1,28,2025-02-01 12:09:36.155531
2025-02-01,ORD_20250201_ITEM_00279,ITEM_00279,WH1,21,2025-02-01 02:13:51.596231
2025-02-01,ORD_20250201_ITEM_00280,ITEM_00280,WH1,35,2025-02-01 22:51:01.165451
2025-02-01,ORD_20250201_ITEM_00281,ITEM_00281,WH1,7,2025-02-01 19:42:15.729426
2025-02-01,ORD_20250201_ITEM_00282,ITEM_00282,WH1,18,2025-02-01 02:58:43.338834
2025-02-01,ORD_20250201_ITEM_00283,ITEM_00283,WH1,19,2025-02-01 15:36:45.588265
2025-02-01,ORD_20250201_ITEM_00284,ITEM_00284,WH1,23,2025-02-01 19:35:24.812373
2025-02-01,ORD_20250201_ITEM_00285,ITEM_00285,WH1,5,2025-02-01 03:09:13.354175
2025-02-01,ORD_20250201_ITEM_00287,ITEM_00287,WH1,24,2025-02-01 04:55:52.399847
2025-02-01,ORD_20250201_ITEM_00288,ITEM_00288,WH1,16,2025-02-01 04:22:18.281395
2025-02-01,ORD_20250201_ITEM_00289,ITEM_00289,WH1,26,2025-02-01 01:02:32.915105
2025-02-01,ORD_20250201_ITEM_00290,ITEM_00290,WH1,32,2025-02-01 09:00:44.087615
2025-02-01,ORD_20250201_ITEM_00291,ITEM_00291,WH1,21,2025-02-01 01:27:38.695631
2025-02-01,ORD_20250201_ITEM_00292,ITEM_00292,WH1,33,2025-02-01 16:00:23.960003
2025-02-01,ORD_20250201_ITEM_00293,ITEM_00293,WH1,4,2025-02-01 03:12:55.856814
2025-02-01,ORD_20250201_ITEM_00294,ITEM_00294,WH1,4,2025-02-01 14:55:50.073779
2025-02-01,ORD_20250201_ITEM_00295,ITEM_00295,WH1,25,2025-02-01 09:44:13.636159
2025-02-01,ORD_20250201_ITEM_00296,ITEM_00296,WH1,22,2025-02-01 08:10:33.427988
2025-02-01,ORD_20250201_ITEM_00297,ITEM_00297,WH1,3,2025-02-01 18:52:45.243190
2025-02-01,ORD_20250201_ITEM_00298,ITEM_00298,WH1,7,2025-02-01 07:40:36.298285
2025-02-01,ORD_20250201_ITEM_00299,ITEM_00299,WH1,22,2025-02-01 15:18:58.994768
2025-02-01,ORD_20250201_ITEM_00300,ITEM_00300,WH1,8,2025-02-01 14:11:38.454600
2025-02-01,ORD_20250201_ITEM_00301,ITEM_00301,WH1,10,2025-02-01 21:55:41.659130
2025-02-01,ORD_20250201_ITEM_00302,ITEM_00302,WH1,30,2025-02-01 20:09:30.590671
2025-02-01,ORD_20250201_ITEM_00303,ITEM_00303,WH1,6,2025-02-01 01:10:07.687789
2025-02-01,ORD_20250201_ITEM_00304,ITEM_00304,WH1,11,2025-02-01 03:29:22.893809
2025-02-01,ORD_20250201_ITEM_00305,ITEM_00305,WH1,26,2025-02-01 10:58:42.619836
2025-02-01,ORD_20250201_ITEM_00306,ITEM_00306,WH1,26,2025-02-01 11:28:13.797714
2025-02-01,ORD_20250201_ITEM_00307,ITEM_00307,WH1,34,2025-02-01 17:13:43.489473
2025-02-01,ORD_20250201_ITEM_00308,ITEM_00308,WH1,13,2025-02-01 16:10:46.785940
2025-02-01,ORD_20250201_ITEM_00309,ITEM_00309,WH1,2,2025-02-01 12:08:29.193274
2025-02-01,ORD_20250201_ITEM_00310,ITEM_00310,WH1,33,2025-02-01 04:12:36.521383
2025-02-01,ORD_20250201_ITEM_00311,ITEM_00311,WH1,13,2025-02-01 08:19:02.524415
2025-02-01,ORD_20250201_ITEM_00312,ITEM_00312,WH1,8,2025-02-01 12:20:51.257646
2025-02-01,ORD_20250201_ITEM_00313,ITEM_00313,WH1,1,2025-02-01 03:31:06.461920
2025-02-01,ORD_20250201_ITEM_00314,ITEM_00314,WH1,28,2025-02-01 07:48:40.740088
2025-02-01,ORD_20250201_ITEM_00315,ITEM_00315,WH1,28,2025-02-01 20:17:06.512006
2025-02-01,ORD_20250201_ITEM_00316,ITEM_00316,WH1,1,2025-02-01 08:29:31.871312
2025-02-01,ORD_20250201_ITEM_00317,ITEM_00317,WH1,27,2025-02-01 13:27:15.794167
2025-02-01,ORD_20250201_ITEM_00318,ITEM_00318,WH1,1,2025-02-01 15:15:45.613839
2025-02-01,ORD_20250201_ITEM_00319,ITEM_00319,WH1,16,2025-02-01 19:23:57.937206
2025-02-01,ORD_20250201_ITEM_00320,ITEM_00320,WH1,35,2025-02-01 16:47:54.573671
2025-02-01,ORD_20250201_ITEM_00321,ITEM_00321,WH1,34,2025-02-01 11:40:33.347767
2025-02-01,ORD_20250201_ITEM_00322,ITEM_00322,WH1,13,2025-02-01 04:24:15.371022
2025-02-01,ORD_20250201_ITEM_00323,ITEM_00323,WH1,1,2025-02-01 14:44:48.459804
2025-02-01,ORD_20250201_ITEM_00324,ITEM_00324,WH1,15,2025-02-01 18:06:46.957696
2025-02-01,ORD_20250201_ITEM_00325,ITEM_00325,WH1,17,2025-02-01 13:42:16.889037
2025-02-01,ORD_20250201_ITEM_00326,ITEM_00326,WH1,29,2025-02-01 05:20:52.735352
2025-02-01,ORD_20250201_ITEM_00327,ITEM_00327,WH1,6,2025-02-01 10:23:35.363338
2025-02-01,ORD_20250201_ITEM_00328,ITEM_00328,WH1,23,2025-02-01 04:32:15.439768
2025-02-01,ORD_20250201_ITEM_00329,ITEM_00329,WH1,3,2025-02-01 14:09:54.462690
2025-02-01,ORD_20250201_ITEM_00330,ITEM_00330,WH1,29,2025-02-01 12:39:27.774334
2025-02-01,ORD_20250201_ITEM_00331,ITEM_00331,WH1,21,2025-02-01 11:09:12.371216
2025-02-01,ORD_20250201_ITEM_00332,ITEM_00332,WH1,23,2025-02-01 05:35:05.563956
