business_date,asn_id,item_id,warehouse_id,received_qty,receipt_ts
2025-02-08,ASN_20250208_ITEM_00173,ITEM_00173,WH1,11,2025-02-08 13:13:58.609872
2025-02-08,ASN_20250208_ITEM_00174,ITEM_00174,WH1,30,2025-02-08 10:39:50.548199
2025-02-08,ASN_20250208_ITEM_00175,ITEM_00175,WH1,24,2025-02-08 01:05:00.504124
2025-02-08,ASN_20250208_ITEM_00176,ITEM_00176,WH1,10,2025-02-08 06:16:42.165633
2025-02-08,ASN_20250208_ITEM_00177,ITEM_00177,WH1,16,2025-02-08 08:52:05.091307
2025-02-08,ASN_20250208_ITEM_00178,ITEM_00178,WH1,2,2025-02-08 19:43:22.677320
2025-02-08,ASN_20250208_ITEM_00179,ITEM_00179,WH1,22,2025-02-08 13:28:48.050342
2025-02-08,ASN_20250208_ITEM_00180,ITEM_00180,WH1,15,2025-02-08 11:01:49.209904
2025-02-08,ASN_20250208_ITEM_00181,ITEM_00181,WH1,7,2025-02-08 09:41:48.777253
2025-02-08,ASN_20250208_ITEM_00182,ITEM_00182,WH1,13,2025-02-08 02:04:13.759788
2025-02-08,ASN_20250208_ITEM_00183,ITEM_00183,WH1,36,2025-02-08 04:20:29.782755
2025-02-08,ASN_20250208_ITEM_00184,ITEM_00184,WH1,5,2025-02-08 12:11:39.300054
2025-02-08,ASN_20250208_ITEM_00185,ITEM_00185,WH1,23,2025-02-08 05:32:47.466424
2025-02-08,ASN_20250208_ITEM_00186,ITEM_00186,WH1,25,2025-02-08 07:31:06.113123
2025-02-08,ASN_20250208_ITEM_00187,ITEM_00187,WH1,2,2025-02-08 21:58:26.692937
2025-02-08,ASN_20250208_ITEM_00188,ITEM_00188,WH1,24,2025-02-08 11:54:26.685274
2025-02-08,ASN_20250208_ITEM_00189,ITEM_00189,WH1,30,2025-02-08 16:51:38.655910
2025-02-08,ASN_20250208_ITEM_00190,ITEM_00190,WH1,9,2025-02-08 00:09:23.107207
2025-02-08,ASN_20250208_ITEM_00191,ITEM_00191,WH1,19,2025-02-08 04:12:28.454740
2025-02-08,ASN_20250208_ITEM_00192,ITEM_00192,WH1,26,2025-02-08 17:08:44.123352
2025-02-08,ASN_20250208_ITEM_00193,ITEM_00193,WH1,23,2025-02-08 00:16:14.557022
2025-02-08,ASN_20250208_ITEM_00194,ITEM_00194,WH1,5,2025-02-08 09:27:00.769720
2025-02-08,ASN_20250208_ITEM_00195,ITEM_00195,WH1,36,2025-02-08 17:20:58.508512
2025-02-08,ASN_20250208_ITEM_00196,ITEM_00196,WH1,29,2025-02-08 05:46:44.158147
2025-02-08,ASN_20250208_ITEM_00197,ITEM_00197,WH1,8,2025-02-08 00:39:36.422321
2025-02-08,ASN_20250208_ITEM_00198,ITEM_00198,WH1,14,2025-02-08 06:49:31.642057
2025-02-08,ASN_20250208_ITEM_00199,ITEM_00199,WH1,9,2025-02-08 15:14:10.433751
2025-02-08,ASN_20250208_ITEM_00200,ITEM_00200,WH1,39,2025-02-08 03:17:41.143408
2025-02-08,ASN_20250208_ITEM_00201,ITEM_00201,WH1,14,2025-02-08 05:20:53.004422
2025-02-08,ASN_20250208_ITEM_00202,ITEM_00202,WH1,8,2025-02-08 10:50:44.317663
2025-02-08,ASN_20250208_ITEM_00203,ITEM_00203,WH1,21,2025-02-08 20:19:02.842561
2025-02-08,ASN_20250208_ITEM_00204,ITEM_00204,WH1,28,2025-02-08 01:36:47.583094
2025-02-08,ASN_20250208_ITEM_00205,ITEM_00205,WH1,11,2025-02-08 17:06:55.763181
2025-02-08,ASN_20250208_ITEM_00206,ITEM_00206,WH1,15,2025-02-08 21:00:49.338456
2025-02-08,ASN_20250208_ITEM_00207,ITEM_00207,WH1,4,2025-02-08 15:36:57.758353
2025-02-08,ASN_20250208_ITEM_00208,ITEM_00208,WH1,12,2025-02-08 03:54:45.067198
2025-02-08,ASN_20250208_ITEM_00209,ITEM_00209,WH1,23,2025-02-08 06:14:09.898034
2025-02-08,ASN_20250208_ITEM_00210,ITEM_00210,WH1,7,2025-02-08 20:31:30.879342
2025-02-08,ASN_20250208_ITEM_00211,ITEM_00211,WH1,2,2025-02-08 04:45:32.809195
2025-02-08,ASN_20250208_ITEM_00212,ITEM_00212,WH1,7,2025-02-08 04:59:30.942732
2025-02-08,ASN_20250208_ITEM_00213,ITEM_00213,WH1,38,2025-02-08 12:48:44.652174
2025-02-08,ASN_20250208_ITEM_00214,ITEM_00214,WH1,22,2025-02-08 19:49:05.219819
2025-02-08,ASN_20250208_ITEM_00215,ITEM_00215,WH1,18,2025-02-08 13:01:31.431390
2025-02-08,ASN_20250208_ITEM_00216,ITEM_00216,WH1,13,2025-02-08 09:21:50.150107
2025-02-08,ASN_20250208_ITEM_00217,ITEM_00217,WH1,25,2025-02-08 02:13:59.541695
2025-02-08,ASN_20250208_ITEM_00218,ITEM_00218,WH1,1,2025-02-08 13:01:53.245174
2025-02-08,ASN_20250208_ITEM_00219,ITEM_00219,WH1,21,2025-02-08 00:24:51.714747
2025-02-08,ASN_20250208_ITEM_00220,ITEM_00220,WH1,40,2025-02-08 18:06:01.896868
2025-02-08,ASN_20250208_ITEM_00221,ITEM_00221,WH1,17,2025-02-08 17:19:07.573337
2025-02-08,ASN_20250208_ITEM_00222,ITEM_00222,WH1,5,2025-02-08 14:55:15.353884
2025-02-08,ASN_20250208_ITEM_00223,ITEM_00223,WH1,32,2025-02-08 22:04:59.207296
2025-02-08,ASN_20250208_ITEM_00224,ITEM_00224,WH1,39,2025-02-08 21:21:20.238429
2025-02-08,ASN_20250208_ITEM_00225,ITEM_00225,WH1,34,2025-02-08 09:51:55.676774
2025-02-08,ASN_20250208_ITEM_00226,ITEM_00226,WH1,25,2025-02-08 05:38:39.395923
2025-02-08,ASN_20250208_ITEM_00227,ITEM_00227,WH1,31,2025-02-08 09:31:17.700175
2025-02-08,ASN_20250208_ITEM_00228,ITEM_00228,WH1,4,2025-02-08 05:17:27.480864
2025-02-08,ASN_20250208_ITEM_00229,ITEM_00229,WH1,9,2025-02-08 11:27:05.568481
2025-02-08,ASN_20250208_ITEM_00230,ITEM_00230,WH1,20,2025-02-08 04:22:38.381993
2025-02-08,ASN_20250208_ITEM_00231,ITEM_00231,WH1,17,2025-02-08 07:23:26.230073
2025-02-08,ASN_20250208_ITEM_00233,ITEM_00233,WH1,38,2025-02-08 17:48:30.674249
2025-02-08,ASN_20250208_ITEM_00234,ITEM_00234,WH1,18,2025-02-08 03:37:24.709894
2025-02-08,ASN_20250208_ITEM_00235,ITEM_00235,WH1,33,2025-02-08 17:39:29.737547
2025-02-08,ASN_20250208_ITEM_00236,ITEM_00236,WH1,28,2025-02-08 13:51:56.047387
2025-02-08,ASN_20250208_ITEM_00237,ITEM_00237,WH1,6,2025-02-08 20:22:33.372416
2025-02-08,ASN_20250208_ITEM_00238,ITEM_00238,WH1,4,2025-02-08 09:13:23.979987
2025-02-08,ASN_20250208_ITEM_00239,ITEM_00239,WH1,7,2025-02-08 05:42:33.513567
2025-02-08,ASN_20250208_ITEM_00240,ITEM_00240,WH1,30,2025-02-08 00:01:36.906694
2025-02-08,ASN_20250208_ITEM_00241,ITEM_00241,WH1,3,2025-02-08 09:21:54.811752
2025-02-08,ASN_20250208_ITEM_00242,ITEM_00242,WH1,27,2025-02-08 12:00:43.104362
2025-02-08,ASN_20250208_ITEM_00243,ITEM_00243,WH1,11,2025-02-08 14:04:52.105730
2025-02-08,ASN_20250208_ITEM_00244,ITEM_00244,WH1,24,2025-02-08 21:08:46.051862
2025-02-08,ASN_20250208_ITEM_00245,ITEM_00245,WH1,1,2025-02-08 01:21:52.867127
2025-02-08,ASN_20250208_ITEM_00246,ITEM_00246,WH1,13,2025-02-08 20:27:56.780069
2025-02-08,ASN_20250208_ITEM_00247,ITEM_00247,WH1,14,2025-02-08 09:09:06.615468
2025-02-08,ASN_20250208_ITEM_00248,ITEM_00248,WH1,20,2025-02-08 04:03:03.090947
2025-02-08,ASN_20250208_ITEM_00249,ITEM_00249,WH1,37,2025-02-08 10:30:23.654398
2025-02-08,ASN_20250208_ITEM_00250,ITEM_00250,WH1,14,2025-02-08 08:37:03.292006
2025-02-08,ASN_20250208_ITEM_00253,ITEM_00253,WH1,15,2025-02-08 00:10:21.617783
2025-02-08,ASN_20250208_ITEM_00254,ITEM_00254,WH1,15,2025-02-08 17:42:11.346853
2025-02-08,ASN_20250208_ITEM_00255,ITEM_00255,WH1,4,2025-02-08 12:13:09.493004
2025-02-08,ASN_20250208_ITEM_00257,ITEM_00257,WH1,32,2025-02-08 06:08:08.559623
2025-02-08,ASN_20250208_ITEM_00258,ITEM_00258,WH1,7,2025-02-08 09:26:01.803071
2025-02-08,ASN_20250208_ITEM_00259,ITEM_00259,WH1,20,2025-02-08 20:03:54.909818
2025-02-08,ASN_20250208_ITEM_00260,ITEM_00260,WH1,15,2025-02-08 05:41:23.957465
2025-02-08,ASN_20250208_ITEM_00261,ITEM_00261,WH1,3,2025-02-08 17:21:38.310483
2025-02-08,ASN_20250208_ITEM_00262,ITEM_00262,WH1,24,2025-02-08 01:16:23.698306
2025-02-08,ASN_20250208_ITEM_00263,ITEM_00263,WH1,2,2025-02-08 09:14:37.321409
2025-02-08,ASN_20250208_ITEM_00264,ITEM_00264,WH1,30,2025-02-08 12:54:16.559811
2025-02-08,ASN_20250208_ITEM_00265,ITEM_00265,WH1,4,2025-02-08 12:38:31.907758
2025-02-08,ASN_20250208_ITEM_00266,ITEM_00266,WH1,34,2025-02-08 00:43:40.280161
2025-02-08,ASN_20250208_ITEM_00267,ITEM_00267,WH1,13,2025-02-08 00:57:21.736101
2025-02-08,ASN_20250208_ITEM_00268,ITEM_00268,WH1,29,2025-02-08 15:32:30.314782
2025-02-08,ASN_20250208_ITEM_00269,ITEM_00269,WH1,24,2025-02-08 02:13:16.847608
2025-02-08,ASN_20250208_ITEM_00270,ITEM_00270,WH1,2,2025-02-08 13:02:17.780934
2025-02-08,ASN_20250208_ITEM_00271,ITEM_00271,WH1,15,2025-02-08 17:37:33.854488
2025-02-08,ASN_20250208_ITEM_00272,ITEM_00272,WH1,7,2025-02-08 19:35:01.515965
2025-02-08,ASN_20250208_ITEM_00273,ITEM_00273,WH1,38,2025-02-08 16:47:06.433461
2025-02-08,ASN_20250208_ITEM_00274,ITEM_00274,WH1,40,2025-02-08 04:29:03.318672
2025-02-08,ASN_20250208_ITEM_00275,ITEM_00275,WH1,20,2025-02-08 08:52:10.463762
2025-02-08,ASN_20250208_ITEM_00276,ITEM_00276,WH1,34,2025-02-08 13:43:43.471970
2025-02-08,ASN_20250208_ITEM_00277,ITEM_00277,WH1,3,2025-02-08 09:45:38.072011
2025-02-08,ASN_20250208_ITEM_00278,ITEM_00278,WH1,15,2025-02-08 13:16:36.499862
2025-02-08,ASN_20250208_ITEM_00279,ITEM_00279,WH1,14,2025-02-08 19:09:48.153865
2025-02-08,ASN_20250208_ITEM_00280,ITEM_00280,WH1,8,2025-02-08 02:59:53.719133
2025-02-08,ASN_20250208_ITEM_00281,ITEM_00281,WH1,21,2025-02-08 21:43:16.885214
2025-02-08,ASN_20250208_ITEM_00282,ITEM_00282,WH1,10,2025-02-08 12:00:19.478727
2025-02-08,ASN_20250208_ITEM_00283,ITEM_00283,WH1,6,2025-02-08 13:32:04.638965
2025-02-08,ASN_20250208_ITEM_00284,ITEM_00284,WH1,1,2025-02-08 03:50:27.607868
2025-02-08,ASN_20250208_ITEM_00285,ITEM_00285,WH1,12,2025-02-08 21:40:43.008144
2025-02-08,ASN_20250208_ITEM_00287,ITEM_00287,WH1,40,2025-02-08 20:13:01.626571
2025-02-08,ASN_20250208_ITEM_00288,ITEM_00288,WH1,2,2025-02-08 21:27:55.330864
2025-02-08,ASN_20250208_ITEM_00289,ITEM_00289,WH1,31,2025-02-08 11:54:47.042242
2025-02-08,ASN_20250208_ITEM_00290,ITEM_00290,WH1,15,2025-02-08 14:16:18.410478
2025-02-08,ASN_20250208_ITEM_00291,ITEM_00291,WH1,32,2025-02-08 12:47:26.858805
2025-02-08,ASN_20250208_ITEM_00292,ITEM_00292,WH1,7,2025-02-08 03:52:15.653962
2025-02-08,ASN_20250208_ITEM_00293,ITEM_00293,WH1,39,2025-02-08 08:38:33.762832
2025-02-08,ASN_20250208_ITEM_00294,ITEM_00294,WH1,24,2025-02-08 08:09:35.833396
2025-02-08,ASN_20250208_ITEM_00295,ITEM_00295,WH1,20,2025-02-08 00:10:29.332220
2025-02-08,ASN_20250208_ITEM_00296,ITEM_00296,WH1,4,2025-02-08 03:42:09.127095
2025-02-08,ASN_20250208_ITEM_00297,ITEM_00297,WH1,29,2025-02-08 17:42:43.876678
2025-02-08,ASN_20250208_ITEM_00298,ITEM_00298,WH1,1,2025-02-08 18:16:35.335525
2025-02-08,ASN_20250208_ITEM_00299,ITEM_00299,WH1,8,2025-02-08 13:02:17.765597
2025-02-08,ASN_20250208_ITEM_00300,ITEM_00300,WH1,11,2025-02-08 08:27:50.331373
2025-02-08,ASN_20250208_ITEM_00301,ITEM_00301,WH1,18,2025-02-08 18:44:32.866883
2025-02-08,ASN_20250208_ITEM_00302,ITEM_00302,WH1,28,2025-02-08 12:00:55.556535
2025-02-08,ASN_20250208_ITEM_00303,ITEM_00303,WH1,1,2025-02-08 08:09:43.832430
2025-02-08,ASN_20250208_ITEM_00304,ITEM_00304,WH1,34,2025-02-08 10:06:11.915204
2025-02-08,ASN_20250208_ITEM_00305,ITEM_00305,WH1,29,2025-02-08 09:20:07.573017
2025-02-08,ASN_20250208_ITEM_00306,ITEM_00306,WH1,21,2025-02-08 22:19:28.949774
2025-02-08,ASN_20250208_ITEM_00307,ITEM_00307,WH1,20,2025-02-08 00:04:21.807985
2025-02-08,ASN_20250208_ITEM_00308,ITEM_00308,WH1,32,2025-02-08 20:51:19.280556
2025-02-08,ASN_20250208_ITEM_00309,ITEM_00309,WH1,17,2025-02-08 15:43:26.775531
2025-02-08,ASN_20250208_ITEM_00310,ITEM_00310,WH1,23,2025-02-08 11:49:03.013478
2025-02-08,ASN_20250208_ITEM_00311,ITEM_00311,WH1,20,2025-02-08 18:06:22.315542
2025-02-08,ASN_20250208_ITEM_00312,ITEM_00312,WH1,20,2025-02-08 04:44:13.997353
2025-02-08,ASN_20250208_ITEM_00313,ITEM_00313,WH1,35,2025-02-08 00:35:56.425318
2025-02-08,ASN_20250208_ITEM_00314,ITEM_00314,WH1,24,2025-02-08 05:48:11.264911
2025-02-08,ASN_20250208_ITEM_00315,ITEM_00315,WH1,17,2025-02-08 01:09:30.031249
2025-02-08,ASN_20250208_ITEM_00316,ITEM_00316,WH1,1,2025-02-08 21:00:14.896651
2025-02-08,ASN_20250208_ITEM_00317,ITEM_00317,WH1,20,2025-02-08 10:51:05.059147
2025-02-08,ASN_20250208_ITEM_00318,ITEM_00318,WH1,38,2025-02-08 07:21:51.441835
2025-02-08,ASN_20250208_ITEM_00319,ITEM_00319,WH1,37,2025-02-08 15:46:20.602491
2025-02-08,ASN_20250208_ITEM_00320,ITEM_00320,WH1,25,2025-02-08 03:56:45.756443
2025-02-08,ASN_20250208_ITEM_00321,ITEM_00321,WH1,36,2025-02-08 05:19:04.800344
2025-02-08,ASN_20250208_ITEM_00322,ITEM_00322,WH1,29,2025-02-08 22:53:32.736761
2025-02-08,ASN_20250208_ITEM_00324,ITEM_00324,WH1,27,2025-02-08 22:40:46.906640
2025-02-08,ASN_20250208_ITEM_00325,ITEM_00325,WH1,15,2025-02-08 13:53:11.001033
2025-02-08,ASN_20250208_ITEM_00326,ITEM_00326,WH1,17,2025-02-08 18:09:49.296158
2025-02-08,ASN_20250208_ITEM_00327,ITEM_00327,WH1,21,2025-02-08 06:41:30.176423
2025-02-08,ASN_20250208_ITEM_00328,ITEM_00328,WH1,2,2025-02-08 22:05:53.501115
2025-02-08,ASN_20250208_ITEM_00329,ITEM_00329,WH1,32,2025-02-08 13:43:47.752199
2025-02-08,ASN_20250208_ITEM_00330,ITEM_00330,WH1,31,2025-02-08 04:27:12.554743
2025-02-08,ASN_20250208_ITEM_00331,ITEM_00331,WH1,30,2025-02-08 04:00:11.089589
2025-02-08,ASN_20250208_ITEM_00332,ITEM_00332,WH1,2,2025-02-08 11:30:47.107713
2025-02-08,ASN_20250208_ITEM_00333,ITEM_00333,WH1,40,2025-02-08 01:58:09.261248
2025-02-08,ASN_20250208_ITEM_00334,ITEM_00334,WH1,8,2025-02-08 12:09:31.572988
2025-02-08,ASN_20250208_ITEM_00335,ITEM_00335,WH1,26,2025-02-08 22:36:30.702333
2025-02-08,ASN_20250208_ITEM_00336,ITEM_00336,WH1,17,2025-02-08 22:12:24.353532
2025-02-08,ASN_20250208_ITEM_00337,ITEM_00337,WH1,8,2025-02-08 18:36:26.370743
2025-02-08,ASN_20250208_ITEM_00338,ITEM_00338,WH1,2,2025-02-08 17:33:33.388747
2025-02-08,ASN_20250208_ITEM_00339,ITEM_00339,WH1,13,2025-02-08 17:28:15.053505
2025-02-08,ASN_20250208_ITEM_00340,ITEM_00340,WH1,19,2025-02-08 22:08:25.509871
2025-02-08,ASN_20250208_ITEM_00341,ITEM_00341,WH1,17,2025-02-08 00:00:06.577026
2025-02-08,ASN_20250208_ITEM_00342,ITEM_00342,WH1,25,2025-02-08 12:10:30.740401
2025-02-08,ASN_20250208_ITEM_00343,ITEM_00343,WH1,31,2025-02-08 03:25:52.625114
2025-02-08,ASN_20250208_ITEM_00344,ITEM_00344,WH1,26,2025-02-08 05:56:30.361912
2025-02-08,ASN_20250208_ITEM_00345,ITEM_00345,WH1,9,2025-02-08 08:23:07.152493
2025-02-08,ASN_20250208_ITEM_00346,ITEM_00346,WH1,22,2025-02-08 10:51:41.285322
2025-02-08,ASN_20250208_ITEM_00347,ITEM_00347,WH1,26,2025-02-08 14:39:19.218295
2025-02-08,ASN_20250208_ITEM_00348,ITEM_00348,WH1,24,2025-02-08 11:45:38.574333
2025-02-08,ASN_20250208_ITEM_00349,ITEM_00349,WH1,11,2025-02-08 01:37:43.842009
2025-02-08,ASN_20250208_ITEM_00350,ITEM_00350,WH1,11,2025-02-08 17:10:25.770292
2025-02-08,ASN_20250208_ITEM_00351,ITEM_00351,WH1,1,2025-02-08 05:43:47.341246
2025-02-08,ASN_20250208_ITEM_00352,ITEM_00352,WH1,35,2025-02-08 02:18:57.396302
2025-02-08,ASN_20250208_ITEM_00353,ITEM_00353,WH1,28,2025-02-08 21:20:22.781662
2025-02-08,ASN_20250208_ITEM_00354,ITEM_00354,WH1,12,2025-02-08 04:59:36.760437
2025-02-08,ASN_20250208_ITEM_00355,ITEM_00355,WH1,25,2025-02-08 22:29:35.029197
2025-02-08,ASN_20250208_ITEM_00356,ITEM_00356,WH1,34,2025-02-08 10:42:44.187988
2025-02-08,ASN_20250208_ITEM_00357,ITEM_00357,WH1,28,2025-02-08 06:59:00.439584
2025-02-08,ASN_20250208_ITEM_00358,ITEM_00358,WH1,22,2025-02-08 01:23:33.090132
2025-02-08,ASN_20250208_ITEM_00359,ITEM_00359,WH1,18,2025-02-08 22:25:21.258752
2025-02-08,ASN_20250208_ITEM_00360,ITEM_00360,WH1,25,2025-02-08 11:55:25.884143
2025-02-08,ASN_20250208_ITEM_00361,ITEM_00361,WH1,18,2025-02-08 10:01:58.762357
2025-02-08,ASN_20250208_ITEM_00362,ITEM_00362,WH1,38,2025-02-08 18:20:49.860521
2025-02-08,ASN_20250208_ITEM_00363,ITEM_00363,WH1,23,2025-02-08 09:53:13.499436
2025-02-08,ASN_20250208_ITEM_00364,ITEM_00364,WH1,13,2025-02-08 08:38:36.516711
2025-02-08,ASN_20250208_ITEM_00365,ITEM_00365,WH1,21,2025-02-08 19:31:16.910581
2025-02-08,ASN_20250208_ITEM_00366,ITEM_00366,WH1,21,2025-02-08 19:19:45.635670
2025-02-08,ASN_20250208_ITEM_00367,ITEM_00367,WH1,15,2025-02-08 14:56:45.242523
2025-02-08,ASN_20250208_ITEM_00368,ITEM_00368,WH1,19,2025-02-08 22:40:49.923101
2025-02-08,ASN_20250208_ITEM_00369,ITEM_00369,WH1,16,2025-02-08 18:58:53.380749
2025-02-08,ASN_20250208_ITEM_00370,ITEM_00370,WH1,17,2025-02-08 09:11:13.419378
2025-02-08,ASN_20250208_ITEM_00371,ITEM_00371,WH1,26,2025-02-08 14:45:21.324651
2025-02-08,ASN_20250208_ITEM_00372,ITEM_00372,WH1,33,2025-02-08 05:32:50.120799
2025-02-08,ASN_20250208_ITEM_00373,ITEM_00373,WH1,40,2025-02-08 02:51:26.201735
2025-02-08,ASN_20250208_ITEM_00374,ITEM_00374,WH1,15,2025-02-08 15:10:12.387199
2025-02-08,ASN_20250208_ITEM_00375,ITEM_00375,WH1,29,2025-02-08 03:59:00.605852
2025-02-08,ASN_20250208_ITEM_00376,ITEM_00376,WH1,37,2025-02-08 13:42:12.977218
2025-02-08,ASN_20250208_ITEM_00377,ITEM_00377,WH1,20,2025-02-08 17:48:25.120773
2025-02-08,ASN_20250208_ITEM_00378,ITEM_00378,WH1,17,2025-02-08 04:32:39.949943
2025-02-08,ASN_20250208_ITEM_00379,ITEM_00379,WH1,4,2025-02-08 13:58:56.751226
2025-02-08,ASN_20250208_ITEM_00380,ITEM_00380,WH1,11,2025-02-08 21:40:29.783715
2025-02-08,ASN_20250208_ITEM_00381,ITEM_00381,WH1,38,2025-02-08 03:36:44.452842
2025-02-08,ASN_20250208_ITEM_00382,ITEM_00382,WH1,24,2025-02-08 17:54:40.940370
2025-02-08,ASN_20250208_ITEM_00383,ITEM_00383,WH1,36,2025-02-08 13:53:42.116493
2025-02-08,ASN_20250208_ITEM_00384,ITEM_00384,WH1,28,2025-02-08 01:14:30.623963
2025-02-08,ASN_20250208_ITEM_00386,ITEM_00386,WH1,35,2025-02-08 02:56:08.400609
2025-02-08,ASN_20250208_ITEM_00387,ITEM_00387,WH1,36,2025-02-08 11:43:26.657032
2025-02-08,ASN_20250208_ITEM_00388,ITEM_00388,WH1,19,2025-02-08 02:46:40.351129
2025-02-08,ASN_20250208_ITEM_00389,ITEM_00389,WH1,5,2025-02-08 09:41:04.698004
2025-02-08,ASN_20250208_ITEM_00390,ITEM_00390,WH1,16,2025-02-08 13:55:42.028294
2025-02-08,ASN_20250208_ITEM_00391,ITEM_00391,WH1,37,2025-02-08 20:20:43.037375
2025-02-08,ASN_20250208_ITEM_00392,ITEM_00392,WH1,10,2025-02-08 13:49:33.790314
2025-02-08,ASN_20250208_ITEM_00393,ITEM_00393,WH1,40,2025-02-08 12:54:01.621568
2025-02-08,ASN_20250208_ITEM_00394,ITEM_00394,WH1,31,2025-02-08 17:12:39.937025
2025-02-08,ASN_20250208_ITEM_00395,ITEM_00395,WH1,28,2025-02-08 04:34:38.698546
2025-02-08,ASN_20250208_ITEM_00396,ITEM_00396,WH1,40,2025-02-08 00:40:37.643807
2025-02-08,ASN_20250208_ITEM_00397,ITEM_00397,WH1,29,2025-02-08 03:16:16.576785
2025-02-08,ASN_20250208_ITEM_00398,ITEM_00398,WH1,10,2025-02-08 17:21:07.890243
2025-02-08,ASN_20250208_ITEM_00399,ITEM_00399,WH1,18,2025-02-08 22:59:12.735550
2025-02-08,ASN_20250208_ITEM_00400,ITEM_00400,WH1,23,2025-02-08 15:38:05.603728
2025-02-08,ASN_20250208_ITEM_00401,ITEM_00401,WH1,8,2025-02-08 19:49:23.816198
2025-02-08,ASN_20250208_ITEM_00402,ITEM_00402,WH1,22,2025-02-08 09:44:56.701680
2025-02-08,ASN_20250208_ITEM_00403,ITEM_00403,WH1,16,2025-02-08 11:34:56.907088
2025-02-08,ASN_20250208_ITEM_00404,ITEM_00404,WH1,29,2025-02-08 20:11:52.271309
2025-02-08,ASN_20250208_ITEM_00405,ITEM_00405,WH1,24,2025-02-08 15:00:06.230304
2025-02-08,ASN_20250208_ITEM_00406,ITEM_00406,WH1,3,2025-02-08 12:34:09.891921
2025-02-08,ASN_20250208_ITEM_00407,ITEM_00407,WH1,14,2025-02-08 10:08:53.305240
2025-02-08,ASN_20250208_ITEM_00408,ITEM_00408,WH1,12,2025-02-08 12:56:49.278846
2025-02-08,ASN_20250208_ITEM_00409,ITEM_00409,WH1,20,2025-02-08 05:54:37.027338
2025-02-08,ASN_20250208_ITEM_00410,ITEM_00410,WH1,2,2025-02-08 14:53:28.730345
2025-02-08,ASN_20250208_ITEM_00411,ITEM_00411,WH1,7,2025-02-08 17:29:26.190683
2025-02-08,ASN_20250208_ITEM_00412,ITEM_00412,WH1,22,2025-02-08 01:27:01.571106
2025-02-08,ASN_20250208_ITEM_00413,ITEM_00413,WH1,14,2025-02-08 14:18:41.396133
2025-02-08,ASN_20250208_ITEM_00414,ITEM_00414,WH1,17,2025-02-08 06:27:16.072452
2025-02-08,ASN_20250208_ITEM_00415,ITEM_00415,WH1,30,2025-02-08 17:40:16.901498
2025-02-08,ASN_20250208_ITEM_00416,ITEM_00416,WH1,30,2025-02-08 08:48:16.707395
2025-02-08,ASN_20250208_ITEM_00417,ITEM_00417,WH1,7,2025-02-08 08:16:14.420467
2025-02-08,ASN_20250208_ITEM_00418,ITEM_00418,WH1,26,2025-02-08 20:57:19.575049
2025-02-08,ASN_20250208_ITEM_00419,ITEM_00419,WH1,38,2025-02-08 13:20:41.280025
2025-02-08,ASN_20250208_ITEM_00421,ITEM_00421,WH1,38,2025-02-08 14:39:41.476753
2025-02-08,ASN_20250208_ITEM_00422,ITEM_00422,WH1,30,2025-02-08 12:21:35.824991
2025-02-08,ASN_20250208_ITEM_00423,ITEM_00423,WH1,22,2025-02-08 00:16:35.749763
2025-02-08,ASN_20250208_ITEM_00424,ITEM_00424,WH1,13,2025-02-08 04:26:47.629707
2025-02-08,ASN_20250208_ITEM_00425,ITEM_00425,WH1,22,2025-02-08 09:09:53.074677
2025-02-08,ASN_20250208_ITEM_00426,ITEM_00426,WH1,18,2025-02-08 22:56:00.989648
2025-02-08,ASN_20250208_ITEM_00427,ITEM_00427,WH1,39,2025-02-08 02:42:48.876612
2025-02-08,ASN_20250208_ITEM_00428,ITEM_00428,WH1,36,2025-02-08 06:36:41.891268
2025-02-08,ASN_20250208_ITEM_00429,ITEM_00429,WH1,12,2025-02-08 01:22:13.046890
2025-02-08,ASN_20250208_ITEM_00430,ITEM_00430,WH1,34,2025-02-08 07:13:43.125582
2025-02-08,ASN_20250208_ITEM_00431,ITEM_00431,WH1,2,2025-02-08 00:25:08.278622
2025-02-08,ASN_20250208_ITEM_00432,ITEM_00432,WH1,32,2025-02-08 04:29:30.360680
2025-02-08,ASN_20250208_ITEM_00433,ITEM_00433,WH1,7,2025-02-08 18:40:25.330601
2025-02-08,ASN_20250208_ITEM_00434,ITEM_00434,WH1,38,2025-02-08 20:00:07.405229
2025-02-08,ASN_20250208_ITEM_00435,ITEM_00435,WH1,24,2025-02-08 11:14:46.198518
2025-02-08,ASN_20250208_ITEM_00436,ITEM_00436,WH1,2,2025-02-08 09:42:31.152442
2025-02-08,ASN_20250208_ITEM_00437,ITEM_00437,WH1,16,2025-02-08 08:20:44.860770
2025-02-08,ASN_20250208_ITEM_00438,ITEM_00438,WH1,38,2025-02-08 17:57:35.427812
2025-02-08,ASN_20250208_ITEM_00439,ITEM_00439,WH1,6,2025-02-08 04:24:50.077554
2025-02-08,ASN_20250208_ITEM_00440,ITEM_00440,WH1,28,2025-02-08 00:56:11.479513
2025-02-08,ASN_20250208_ITEM_00441,ITEM_00441,WH1,14,2025-02-08 21:37:03.191346
2025-02-08,ASN_20250208_ITEM_00442,ITEM_00442,WH1,12,2025-02-08 17:25:06.408962
2025-02-08,ASN_20250208_ITEM_00443,ITEM_00443,WH1,30,2025-02-08 05:47:20.070618
