snapshot_date,item_id,warehouse_id,location_id,lpn_id,quantity_on_hand,last_updated_ts
2025-01-01,ITEM_00181,WH1,LOC_0029,LPN_104550,36,2025-01-01 00:00:00
2025-01-01,ITEM_00926,WH1,LOC_0049,LPN_104551,48,2025-01-01 00:00:00
2025-01-01,ITEM_00758,WH1,LOC_0003,LPN_104552,13,2025-01-01 00:00:00
2025-01-01,ITEM_00261,WH1,LOC_0076,LPN_104553,50,2025-01-01 00:00:00
2025-01-01,ITEM_00021,WH1,LOC_0027,LPN_104554,34,2025-01-01 00:00:00
2025-01-01,ITEM_00132,WH1,LOC_0089,LPN_104555,15,2025-01-01 00:00:00
2025-01-01,ITEM_00572,WH1,LOC_0099,LPN_104556,26,2025-01-01 00:00:00
2025-01-01,ITEM_00312,WH1,LOC_0076,LPN_104557,27,2025-01-01 00:00:00
2025-01-01,ITEM_00334,WH1,LOC_0055,LPN_104558,18,2025-01-01 00:00:00
2025-01-01,ITEM_00282,WH1,LOC_0010,LPN_104559,39,2025-01-01 00:00:00
2025-01-01,ITEM_00404,WH1,LOC_0036,LPN_104560,8,2025-01-01 00:00:00
2025-01-01,ITEM_00841,WH1,LOC_0099,LPN_104561,17,2025-01-01 00:00:00
2025-01-01,ITEM_00650,WH1,LOC_0067,LPN_104562,46,2025-01-01 00:00:00
2025-01-01,ITEM_00832,WH1,LOC_0020,LPN_104563,23,2025-01-01 00:00:00
2025-01-01,ITEM_00456,WH1,LOC_0031,LPN_104564,14,2025-01-01 00:00:00
2025-01-01,ITEM_00404,WH1,LOC_0060,LPN_104565,27,2025-01-01 00:00:00
2025-01-01,ITEM_00446,WH1,LOC_0107,LPN_104566,50,2025-01-01 00:00:00
2025-01-01,ITEM_00494,WH1,LOC_0042,LPN_104567,20,2025-01-01 00:00:00
2025-01-01,ITEM_00325,WH1,LOC_0047,LPN_104568,16,2025-01-01 00:00:00
2025-01-01,ITEM_00648,WH1,LOC_0028,LPN_104569,7,2025-01-01 00:00:00
2025-01-01,ITEM_00275,WH1,LOC_0037,LPN_104570,45,2025-01-01 00:00:00
2025-01-01,ITEM_00747,WH1,LOC_0096,LPN_104571,39,2025-01-01 00:00:00
2025-01-01,ITEM_00707,WH1,LOC_0021,LPN_104572,29,2025-01-01 00:00:00
2025-01-01,ITEM_00623,WH1,LOC_0050,LPN_104573,3,2025-01-01 00:00:00
2025-01-01,ITEM_00038,WH1,LOC_0072,LPN_104574,9,2025-01-01 00:00:00
2025-01-01,ITEM_00494,WH1,LOC_0001,LPN_104575,13,2025-01-01 00:00:00
2025-01-01,ITEM_00142,WH1,LOC_0025,LPN_104576,47,2025-01-01 00:00:00
2025-01-01,ITEM_00219,WH1,LOC_0073,LPN_104577,41,2025-01-01 00:00:00
2025-01-01,ITEM_00036,WH1,LOC_0044,LPN_104578,23,2025-01-01 00:00:00
2025-01-01,ITEM_00053,WH1,LOC_0036,LPN_104579,12,2025-01-01 00:00:00
2025-01-01,ITEM_00748,WH1,LOC_0053,LPN_104580,30,2025-01-01 00:00:00
2025-01-01,ITEM_00575,WH1,LOC_0101,LPN_104581,17,2025-01-01 00:00:00
2025-01-01,ITEM_00790,WH1,LOC_0052,LPN_104582,27,2025-01-01 00:00:00
2025-01-01,ITEM_00472,WH1,LOC_0073,LPN_104583,43,2025-01-01 00:00:00
2025-01-01,ITEM_00417,WH1,LOC_0107,LPN_104584,8,2025-01-01 00:00:00
2025-01-01,ITEM_00715,WH1,LOC_0030,LPN_104585,36,2025-01-01 00:00:00
2025-01-01,ITEM_00726,WH1,LOC_0036,LPN_104586,37,2025-01-01 00:00:00
2025-01-01,ITEM_00745,WH1,LOC_0075,LPN_104587,34,2025-01-01 00:00:00
2025-01-01,ITEM_00171,WH1,LOC_0092,LPN_104588,31,2025-01-01 00:00:00
2025-01-01,ITEM_00227,WH1,LOC_0061,LPN_104589,22,2025-01-01 00:00:00
2025-01-01,ITEM_00096,WH1,LOC_0034,LPN_104590,48,2025-01-01 00:00:00
2025-01-01,ITEM_00193,WH1,LOC_0063,LPN_104591,42,2025-01-01 00:00:00
2025-01-01,ITEM_00756,WH1,LOC_0106,LPN_104592,4,2025-01-01 00:00:00
2025-01-01,ITEM_00350,WH1,LOC_0112,LPN_104593,6,2025-01-01 00:00:00
2025-01-01,ITEM_00168,WH1,LOC_0104,LPN_104594,7,2025-01-01 00:00:00
2025-01-01,ITEM_00244,WH1,LOC_0015,LPN_104595,28,2025-01-01 00:00:00
2025-01-01,ITEM_00477,WH1,LOC_0070,LPN_104596,44,2025-01-01 00:00:00
2025-01-01,ITEM_00248,WH1,LOC_0065,LPN_104597,17,2025-01-01 00:00:00
2025-01-01,ITEM_00533,WH1,LOC_0059,LPN_104598,5,2025-01-01 00:00:00
2025-01-01,ITEM_00192,WH1,LOC_0010,LPN_104599,16,2025-01-01 00:00:00
2025-01-01,ITEM_00434,WH1,LOC_0047,LPN_104600,39,2025-01-01 00:00:00
2025-01-01,ITEM_00081,WH1,LOC_0108,LPN_104601,32,2025-01-01 00:00:00
2025-01-01,ITEM_00344,WH1,LOC_0092,LPN_104602,33,2025-01-01 00:00:00
2025-01-01,ITEM_00792,WH1,LOC_0040,LPN_104603,7,2025-01-01 00:00:00
2025-01-01,ITEM_00173,WH1,LOC_0098,LPN_104604,28,2025-01-01 00:00:00
2025-01-01,ITEM_00785,WH1,LOC_0004,LPN_104605,25,2025-01-01 00:00:00
2025-01-01,ITEM_00453,WH1,LOC_0048,LPN_104606,45,2025-01-01 00:00:00
2025-01-01,ITEM_00983,WH1,LOC_0113,LPN_104607,22,2025-01-01 00:00:00
2025-01-01,ITEM_00595,WH1,LOC_0086,LPN_104608,41,2025-01-01 00:00:00
2025-01-01,ITEM_00532,WH1,LOC_0010,LPN_104609,12,2025-01-01 00:00:00
2025-01-01,ITEM_00698,WH1,LOC_0112,LPN_104610,29,2025-01-01 00:00:00
2025-01-01,ITEM_00830,WH1,LOC_0117,LPN_104611,11,2025-01-01 00:00:00
2025-01-01,ITEM_00508,WH1,LOC_0090,LPN_104612,15,2025-01-01 00:00:00
2025-01-01,ITEM_00150,WH1,LOC_0113,LPN_104613,9,2025-01-01 00:00:00
2025-01-01,ITEM_00372,WH1,LOC_0074,LPN_104614,37,2025-01-01 00:00:00
2025-01-01,ITEM_00113,WH1,LOC_0111,LPN_104615,8,2025-01-01 00:00:00
2025-01-01,ITEM_00841,WH1,LOC_0033,LPN_104616,35,2025-01-01 00:00:00
2025-01-01,ITEM_00184,WH1,LOC_0096,LPN_104617,9,2025-01-01 00:00:00
2025-01-01,ITEM_00178,WH1,LOC_0101,LPN_104618,34,2025-01-01 00:00:00
2025-01-01,ITEM_00566,WH1,LOC_0002,LPN_104619,36,2025-01-01 00:00:00
2025-01-01,ITEM_00926,WH1,LOC_0044,LPN_104620,15,2025-01-01 00:00:00
2025-01-01,ITEM_00919,WH1,LOC_0066,LPN_104621,34,2025-01-01 00:00:00
2025-01-01,ITEM_00402,WH1,LOC_0110,LPN_104622,4,2025-01-01 00:00:00
2025-01-01,ITEM_00770,WH1,LOC_0031,LPN_104623,5,2025-01-01 00:00:00
2025-01-01,ITEM_00632,WH1,LOC_0045,LPN_104624,13,2025-01-01 00:00:00
2025-01-01,ITEM_00089,WH1,LOC_0081,LPN_104625,20,2025-01-01 00:00:00
2025-01-01,ITEM_00538,WH1,LOC_0040,LPN_104626,8,2025-01-01 00:00:00
2025-01-01,ITEM_00926,WH1,LOC_0025,LPN_104627,10,2025-01-01 00:00:00
2025-01-01,ITEM_00681,WH1,LOC_0049,LPN_104628,49,2025-01-01 00:00:00
2025-01-01,ITEM_00034,WH1,LOC_0030,LPN_104629,44,2025-01-01 00:00:00
2025-01-01,ITEM_00460,WH1,LOC_0020,LPN_104630,31,2025-01-01 00:00:00
2025-01-01,ITEM_00239,WH1,LOC_0091,LPN_104631,40,2025-01-01 00:00:00
2025-01-01,ITEM_00548,WH1,LOC_0056,LPN_104632,10,2025-01-01 00:00:00
2025-01-01,ITEM_00530,WH1,LOC_0052,LPN_104633,32,2025-01-01 00:00:00
2025-01-01,ITEM_00820,WH1,LOC_0087,LPN_104634,19,2025-01-01 00:00:00
2025-01-01,ITEM_00531,WH1,LOC_0028,LPN_104635,24,2025-01-01 00:00:00
2025-01-01,ITEM_00351,WH1,LOC_0029,LPN_104636,39,2025-01-01 00:00:00
2025-01-01,ITEM_00003,WH1,LOC_0056,LPN_104637,15,2025-01-01 00:00:00
2025-01-01,ITEM_00825,WH1,LOC_0095,LPN_104638,40,2025-01-01 00:00:00
2025-01-01,ITEM_00095,WH1,LOC_0073,LPN_104639,32,2025-01-01 00:00:00
2025-01-01,ITEM_00228,WH1,LOC_0064,LPN_104640,13,2025-01-01 00:00:00
2025-01-01,ITEM_00472,WH1,LOC_0034,LPN_104641,18,2025-01-01 00:00:00
2025-01-01,ITEM_00324,WH1,LOC_0105,LPN_104642,41,2025-01-01 00:00:00
2025-01-01,ITEM_00785,WH1,LOC_0023,LPN_104643,9,2025-01-01 00:00:00
2025-01-01,ITEM_00131,WH1,LOC_0079,LPN_104644,44,2025-01-01 00:00:00
2025-01-01,ITEM_00687,WH1,LOC_0089,LPN_104645,3,2025-01-01 00:00:00
2025-01-01,ITEM_00288,WH1,LOC_0080,LPN_104646,42,2025-01-01 00:00:00
2025-01-01,ITEM_00751,WH1,LOC_0117,LPN_104647,7,2025-01-01 00:00:00
2025-01-01,ITEM_00560,WH1,LOC_0015,LPN_104648,9,2025-01-01 00:00:00
2025-01-01,ITEM_00486,WH1,LOC_0111,LPN_104649,36,2025-01-01 00:00:00
2025-01-01,ITEM_00328,WH1,LOC_0039,LPN_104650,10,2025-01-01 00:00:00
2025-01-01,ITEM_00072,WH1,LOC_0058,LPN_104651,36,2025-01-01 00:00:00
2025-01-01,ITEM_00020,WH1,LOC_0018,LPN_104652,24,2025-01-01 00:00:00
2025-01-01,ITEM_00122,WH1,LOC_0065,LPN_104653,19,2025-01-01 00:00:00
2025-01-01,ITEM_00466,WH1,LOC_0030,LPN_104654,49,2025-01-01 00:00:00
2025-01-01,ITEM_00049,WH1,LOC_0087,LPN_104655,20,2025-01-01 00:00:00
2025-01-01,ITEM_00001,WH1,LOC_0119,LPN_104656,37,2025-01-01 00:00:00
2025-01-01,ITEM_00467,WH1,LOC_0054,LPN_104657,4,2025-01-01 00:00:00
2025-01-01,ITEM_00762,WH1,LOC_0111,LPN_104658,24,2025-01-01 00:00:00
2025-01-01,ITEM_00783,WH1,LOC_0082,LPN_104659,21,2025-01-01 00:00:00
2025-01-01,ITEM_00627,WH1,LOC_0100,LPN_104660,17,2025-01-01 00:00:00
2025-01-01,ITEM_00327,WH1,LOC_0048,LPN_104661,30,2025-01-01 00:00:00
2025-01-01,ITEM_00070,WH1,LOC_0104,LPN_104662,13,2025-01-01 00:00:00
2025-01-01,ITEM_00991,WH1,LOC_0074,LPN_104663,5,2025-01-01 00:00:00
2025-01-01,ITEM_00356,WH1,LOC_0078,LPN_104664,9,2025-01-01 00:00:00
2025-01-01,ITEM_00182,WH1,LOC_0113,LPN_104665,45,2025-01-01 00:00:00
2025-01-01,ITEM_00125,WH1,LOC_0109,LPN_104666,24,2025-01-01 00:00:00
2025-01-01,ITEM_00799,WH1,LOC_0090,LPN_104667,40,2025-01-01 00:00:00
2025-01-01,ITEM_00385,WH1,LOC_0008,LPN_104668,46,2025-01-01 00:00:00
2025-01-01,ITEM_00749,WH1,LOC_0013,LPN_104669,37,2025-01-01 00:00:00
2025-01-01,ITEM_00794,WH1,LOC_0120,LPN_104670,12,2025-01-01 00:00:00
2025-01-01,ITEM_00958,WH1,LOC_0044,LPN_104671,22,2025-01-01 00:00:00
2025-01-01,ITEM_00855,WH1,LOC_0077,LPN_104672,41,2025-01-01 00:00:00
2025-01-01,ITEM_00395,WH1,LOC_0052,LPN_104673,2,2025-01-01 00:00:00
2025-01-01,ITEM_00253,WH1,LOC_0070,LPN_104674,47,2025-01-01 00:00:00
2025-01-01,ITEM_00829,WH1,LOC_0103,LPN_104675,20,2025-01-01 00:00:00
2025-01-01,ITEM_00556,WH1,LOC_0006,LPN_104676,37,2025-01-01 00:00:00
2025-01-01,ITEM_00459,WH1,LOC_0043,LPN_104677,46,2025-01-01 00:00:00
2025-01-01,ITEM_00246,WH1,LOC_0038,LPN_104678,29,2025-01-01 00:00:00
2025-01-01,ITEM_00161,WH1,LOC_0016,LPN_104679,42,2025-01-01 00:00:00
2025-01-01,ITEM_00693,WH1,LOC_0060,LPN_104680,8,2025-01-01 00:00:00
2025-01-01,ITEM_00045,WH1,LOC_0013,LPN_104681,13,2025-01-01 00:00:00
2025-01-01,ITEM_00666,WH1,LOC_0054,LPN_104682,44,2025-01-01 00:00:00
2025-01-01,ITEM_00342,WH1,LOC_0051,LPN_104683,33,2025-01-01 00:00:00
2025-01-01,ITEM_00402,WH1,LOC_0063,LPN_104684,40,2025-01-01 00:00:00
2025-01-01,ITEM_00960,WH1,LOC_0060,LPN_104685,37,2025-01-01 00:00:00
2025-01-01,ITEM_00071,WH1,LOC_0090,LPN_104686,41,2025-01-01 00:00:00
2025-01-01,ITEM_00823,WH1,LOC_0078,LPN_104687,5,2025-01-01 00:00:00
2025-01-01,ITEM_00151,WH1,LOC_0115,LPN_104688,18,2025-01-01 00:00:00
2025-01-01,ITEM_00245,WH1,LOC_0019,LPN_104689,2,2025-01-01 00:00:00
2025-01-01,ITEM_00526,WH1,LOC_0045,LPN_104690,12,2025-01-01 00:00:00
2025-01-01,ITEM_00374,WH1,LOC_0039,LPN_104691,14,2025-01-01 00:00:00
2025-01-01,ITEM_00788,WH1,LOC_0013,LPN_104692,33,2025-01-01 00:00:00
2025-01-01,ITEM_00506,WH1,LOC_0057,LPN_104693,34,2025-01-01 00:00:00
2025-01-01,ITEM_00351,WH1,LOC_0066,LPN_104694,2,2025-01-01 00:00:00
2025-01-01,ITEM_00222,WH1,LOC_0049,LPN_104695,28,2025-01-01 00:00:00
2025-01-01,ITEM_00025,WH1,LOC_0098,LPN_104696,10,2025-01-01 00:00:00
2025-01-01,ITEM_00832,WH1,LOC_0035,LPN_104697,15,2025-01-01 00:00:00
2025-01-01,ITEM_00446,WH1,LOC_0098,LPN_104698,26,2025-01-01 00:00:00
2025-01-01,ITEM_00223,WH1,LOC_0083,LPN_104699,45,2025-01-01 00:00:00
2025-01-01,ITEM_00504,WH1,LOC_0111,LPN_104700,12,2025-01-01 00:00:00
2025-01-01,ITEM_00964,WH1,LOC_0093,LPN_104701,45,2025-01-01 00:00:00
2025-01-01,ITEM_00387,WH1,LOC_0081,LPN_104702,21,2025-01-01 00:00:00
2025-01-01,ITEM_00678,WH1,LOC_0038,LPN_104703,28,2025-01-01 00:00:00
2025-01-01,ITEM_00679,WH1,LOC_0015,LPN_104704,8,2025-01-01 00:00:00
2025-01-01,ITEM_00987,WH1,LOC_0089,LPN_104705,43,2025-01-01 00:00:00
2025-01-01,ITEM_00690,WH1,LOC_0084,LPN_104706,25,2025-01-01 00:00:00
2025-01-01,ITEM_00176,WH1,LOC_0018,LPN_104707,41,2025-01-01 00:00:00
2025-01-01,ITEM_00591,WH1,LOC_0045,LPN_104708,46,2025-01-01 00:00:00
2025-01-01,ITEM_00612,WH1,LOC_0049,LPN_104709,40,2025-01-01 00:00:00
2025-01-01,ITEM_00203,WH1,LOC_0093,LPN_104710,29,2025-01-01 00:00:00
2025-01-01,ITEM_00310,WH1,LOC_0046,LPN_104711,22,2025-01-01 00:00:00
2025-01-01,ITEM_00420,WH1,LOC_0061,LPN_104712,7,2025-01-01 00:00:00
2025-01-01,ITEM_00942,WH1,LOC_0099,LPN_104713,18,2025-01-01 00:00:00
2025-01-01,ITEM_00203,WH1,LOC_0060,LPN_104714,29,2025-01-01 00:00:00
2025-01-01,ITEM_00067,WH1,LOC_0049,LPN_104715,26,2025-01-01 00:00:00
2025-01-01,ITEM_00015,WH1,LOC_0077,LPN_104716,13,2025-01-01 00:00:00
2025-01-01,ITEM_00915,WH1,LOC_0105,LPN_104717,28,2025-01-01 00:00:00
2025-01-01,ITEM_00791,WH1,LOC_0028,LPN_104718,49,2025-01-01 00:00:00
2025-01-01,ITEM_00337,WH1,LOC_0074,LPN_104719,24,2025-01-01 00:00:00
2025-01-01,ITEM_00448,WH1,LOC_0080,LPN_104720,10,2025-01-01 00:00:00
2025-01-01,ITEM_00866,WH1,LOC_0072,LPN_104721,33,2025-01-01 00:00:00
2025-01-01,ITEM_00836,WH1,LOC_0080,LPN_104722,7,2025-01-01 00:00:00
2025-01-01,ITEM_00691,WH1,LOC_0040,LPN_104723,19,2025-01-01 00:00:00
2025-01-01,ITEM_00132,WH1,LOC_0006,LPN_104724,14,2025-01-01 00:00:00
2025-01-01,ITEM_00601,WH1,LOC_0030,LPN_104725,23,2025-01-01 00:00:00
2025-01-01,ITEM_00871,WH1,LOC_0044,LPN_104726,33,2025-01-01 00:00:00
2025-01-01,ITEM_00388,WH1,LOC_0083,LPN_104727,45,2025-01-01 00:00:00
2025-01-01,ITEM_00599,WH1,LOC_0109,LPN_104728,25,2025-01-01 00:00:00
2025-01-01,ITEM_00304,WH1,LOC_0024,LPN_104729,49,2025-01-01 00:00:00
2025-01-01,ITEM_00225,WH1,LOC_0043,LPN_104730,33,2025-01-01 00:00:00
2025-01-01,ITEM_00394,WH1,LOC_0105,LPN_104731,41,2025-01-01 00:00:00
2025-01-01,ITEM_00593,WH1,LOC_0059,LPN_104732,2,2025-01-01 00:00:00
2025-01-01,ITEM_00845,WH1,LOC_0012,LPN_104733,16,2025-01-01 00:00:00
2025-01-01,ITEM_00233,WH1,LOC_0111,LPN_104734,25,2025-01-01 00:00:00
2025-01-01,ITEM_00190,WH1,LOC_0004,LPN_104735,43,2025-01-01 00:00:00
2025-01-01,ITEM_00869,WH1,LOC_0039,LPN_104736,16,2025-01-01 00:00:00
2025-01-01,ITEM_00325,WH1,LOC_0092,LPN_104737,13,2025-01-01 00:00:00
2025-01-01,ITEM_00463,WH1,LOC_0016,LPN_104738,11,2025-01-01 00:00:00
2025-01-01,ITEM_00562,WH1,LOC_0037,LPN_104739,12,2025-01-01 00:00:00
2025-01-01,ITEM_00630,WH1,LOC_0090,LPN_104740,44,2025-01-01 00:00:00
2025-01-01,ITEM_00055,WH1,LOC_0060,LPN_104741,47,2025-01-01 00:00:00
2025-01-01,ITEM_00980,WH1,LOC_0096,LPN_104742,40,2025-01-01 00:00:00
2025-01-01,ITEM_00274,WH1,LOC_0072,LPN_104743,47,2025-01-01 00:00:00
2025-01-01,ITEM_00588,WH1,LOC_0099,LPN_104744,46,2025-01-01 00:00:00
2025-01-01,ITEM_00046,WH1,LOC_0021,LPN_104745,3,2025-01-01 00:00:00
2025-01-01,ITEM_00135,WH1,LOC_0082,LPN_104746,32,2025-01-01 00:00:00
2025-01-01,ITEM_00454,WH1,LOC_0103,LPN_104747,11,2025-01-01 00:00:00
2025-01-01,ITEM_00385,WH1,LOC_0069,LPN_104748,3,2025-01-01 00:00:00
2025-01-01,ITEM_00357,WH1,LOC_0104,LPN_104749,10,2025-01-01 00:00:00
2025-01-01,ITEM_00896,WH1,LOC_0005,LPN_104750,49,2025-01-01 00:00:00
2025-01-01,ITEM_00350,WH1,LOC_0048,LPN_104751,34,2025-01-01 00:00:00
2025-01-01,ITEM_00759,WH1,LOC_0016,LPN_104752,47,2025-01-01 00:00:00
2025-01-01,ITEM_00811,WH1,LOC_0104,LPN_104753,29,2025-01-01 00:00:00
2025-01-01,ITEM_00976,WH1,LOC_0052,LPN_104754,36,2025-01-01 00:00:00
2025-01-01,ITEM_00590,WH1,LOC_0036,LPN_104755,38,2025-01-01 00:00:00
2025-01-01,ITEM_00308,WH1,LOC_0022,LPN_104756,13,2025-01-01 00:00:00
2025-01-01,ITEM_00545,WH1,LOC_0061,LPN_104757,33,2025-01-01 00:00:00
2025-01-01,ITEM_00539,WH1,LOC_0108,LPN_104758,36,2025-01-01 00:00:00
2025-01-01,ITEM_00340,WH1,LOC_0057,LPN_104759,25,2025-01-01 00:00:00
2025-01-01,ITEM_00042,WH1,LOC_0019,LPN_104760,6,2025-01-01 00:00:00
2025-01-01,ITEM_00582,WH1,LOC_0119,LPN_104761,26,2025-01-01 00:00:00
2025-01-01,ITEM_00522,WH1,LOC_0103,LPN_104762,18,2025-01-01 00:00:00
2025-01-01,ITEM_00767,WH1,LOC_0017,LPN_104763,48,2025-01-01 00:00:00
2025-01-01,ITEM_00591,WH1,LOC_0091,LPN_104764,13,2025-01-01 00:00:00
2025-01-01,ITEM_00930,WH1,LOC_0032,LPN_104765,6,2025-01-01 00:00:00
2025-01-01,ITEM_00194,WH1,LOC_0015,LPN_104766,16,2025-01-01 00:00:00
2025-01-01,ITEM_00293,WH1,LOC_0111,LPN_104767,22,2025-01-01 00:00:00
2025-01-01,ITEM_00081,WH1,LOC_0072,LPN_104768,43,2025-01-01 00:00:00
2025-01-01,ITEM_00242,WH1,LOC_0043,LPN_104769,31,2025-01-01 00:00:00
2025-01-01,ITEM_00597,WH1,LOC_0076,LPN_104770,37,2025-01-01 00:00:00
2025-01-01,ITEM_00196,WH1,LOC_0049,LPN_104771,41,2025-01-01 00:00:00
2025-01-01,ITEM_00149,WH1,LOC_0019,LPN_104772,9,2025-01-01 00:00:00
2025-01-01,ITEM_00121,WH1,LOC_0070,LPN_104773,37,2025-01-01 00:00:00
2025-01-01,ITEM_00636,WH1,LOC_0074,LPN_104774,1,2025-01-01 00:00:00
2025-01-01,ITEM_00998,WH1,LOC_0048,LPN_104775,23,2025-01-01 00:00:00
2025-01-01,ITEM_00298,WH1,LOC_0088,LPN_104776,15,2025-01-01 00:00:00
2025-01-01,ITEM_00468,WH1,LOC_0078,LPN_104777,13,2025-01-01 00:00:00
2025-01-01,ITEM_00552,WH1,LOC_0005,LPN_104778,3,2025-01-01 00:00:00
2025-01-01,ITEM_00360,WH1,LOC_0051,LPN_104779,46,2025-01-01 00:00:00
2025-01-01,ITEM_00589,WH1,LOC_0054,LPN_104780,26,2025-01-01 00:00:00
2025-01-01,ITEM_00279,WH1,LOC_0043,LPN_104781,15,2025-01-01 00:00:00
2025-01-01,ITEM_00931,WH1,LOC_0071,LPN_104782,46,2025-01-01 00:00:00
2025-01-01,ITEM_00028,WH1,LOC_0071,LPN_104783,46,2025-01-01 00:00:00
2025-01-01,ITEM_00350,WH1,LOC_0091,LPN_104784,26,2025-01-01 00:00:00
2025-01-01,ITEM_00332,WH1,LOC_0039,LPN_104785,7,2025-01-01 00:00:00
2025-01-01,ITEM_00338,WH1,LOC_0034,LPN_104786,26,2025-01-01 00:00:00
2025-01-01,ITEM_00626,WH1,LOC_0116,LPN_104787,31,2025-01-01 00:00:00
2025-01-01,ITEM_00900,WH1,LOC_0103,LPN_104788,43,2025-01-01 00:00:00
2025-01-01,ITEM_00497,WH1,LOC_0074,LPN_104789,10,2025-01-01 00:00:00
2025-01-01,ITEM_00190,WH1,LOC_0098,LPN_104790,16,2025-01-01 00:00:00
2025-01-01,ITEM_00531,WH1,LOC_0027,LPN_104791,50,2025-01-01 00:00:00
2025-01-01,ITEM_00059,WH1,LOC_0036,LPN_104792,14,2025-01-01 00:00:00
2025-01-01,ITEM_00550,WH1,LOC_0029,LPN_104793,45,2025-01-01 00:00:00
2025-01-01,ITEM_00840,WH1,LOC_0058,LPN_104794,31,2025-01-01 00:00:00
2025-01-01,ITEM_00388,WH1,LOC_0084,LPN_104795,29,2025-01-01 00:00:00
2025-01-01,ITEM_00427,WH1,LOC_0085,LPN_104796,2,2025-01-01 00:00:00
2025-01-01,ITEM_00195,WH1,LOC_0106,LPN_104797,33,2025-01-01 00:00:00
2025-01-01,ITEM_00071,WH1,LOC_0078,LPN_104798,29,2025-01-01 00:00:00
2025-01-01,ITEM_00728,WH1,LOC_0059,LPN_104799,27,2025-01-01 00:00:00
2025-01-01,ITEM_00253,WH1,LOC_0080,LPN_104800,17,2025-01-01 00:00:00
2025-01-01,ITEM_00287,WH1,LOC_0098,LPN_104801,22,2025-01-01 00:00:00
2025-01-01,ITEM_00929,WH1,LOC_0084,LPN_104802,26,2025-01-01 00:00:00
2025-01-01,ITEM_00821,WH1,LOC_0101,LPN_104803,46,2025-01-01 00:00:00
2025-01-01,ITEM_00529,WH1,LOC_0103,LPN_104804,13,2025-01-01 00:00:00
2025-01-01,ITEM_00740,WH1,LOC_0083,LPN_104805,12,2025-01-01 00:00:00
2025-01-01,ITEM_00834,WH1,LOC_0098,LPN_104806,14,2025-01-01 00:00:00
2025-01-01,ITEM_00113,WH1,LOC_0038,LPN_104807,26,2025-01-01 00:00:00
2025-01-01,ITEM_00341,WH1,LOC_0066,LPN_104808,34,2025-01-01 00:00:00
2025-01-01,ITEM_00947,WH1,LOC_0055,LPN_104809,47,2025-01-01 00:00:00
2025-01-01,ITEM_00231,WH1,LOC_0087,LPN_104810,32,2025-01-01 00:00:00
2025-01-01,ITEM_00524,WH1,LOC_0017,LPN_104811,12,2025-01-01 00:00:00
2025-01-01,ITEM_00081,WH1,LOC_0016,LPN_104812,4,2025-01-01 00:00:00
2025-01-01,ITEM_00266,WH1,LOC_0078,LPN_104813,32,2025-01-01 00:00:00
2025-01-01,ITEM_00063,WH1,LOC_0077,LPN_104814,15,2025-01-01 00:00:00
2025-01-01,ITEM_00448,WH1,LOC_0100,LPN_104815,45,2025-01-01 00:00:00
2025-01-01,ITEM_00132,WH1,LOC_0043,LPN_104816,24,2025-01-01 00:00:00
2025-01-01,ITEM_00857,WH1,LOC_0018,LPN_104817,39,2025-01-01 00:00:00
2025-01-01,ITEM_00626,WH1,LOC_0010,LPN_104818,28,2025-01-01 00:00:00
2025-01-01,ITEM_00327,WH1,LOC_0079,LPN_104819,36,2025-01-01 00:00:00
2025-01-01,ITEM_00238,WH1,LOC_0029,LPN_104820,24,2025-01-01 00:00:00
2025-01-01,ITEM_00871,WH1,LOC_0047,LPN_104821,36,2025-01-01 00:00:00
2025-01-01,ITEM_00582,WH1,LOC_0083,LPN_104822,37,2025-01-01 00:00:00
2025-01-01,ITEM_00025,WH1,LOC_0070,LPN_104823,40,2025-01-01 00:00:00
2025-01-01,ITEM_00242,WH1,LOC_0036,LPN_104824,6,2025-01-01 00:00:00
2025-01-01,ITEM_00589,WH1,LOC_0057,LPN_104825,24,2025-01-01 00:00:00
2025-01-01,ITEM_00412,WH1,LOC_0056,LPN_104826,2,2025-01-01 00:00:00
2025-01-01,ITEM_00592,WH1,LOC_0006,LPN_104827,46,2025-01-01 00:00:00
2025-01-01,ITEM_00840,WH1,LOC_0054,LPN_104828,17,2025-01-01 00:00:00
2025-01-01,ITEM_00771,WH1,LOC_0026,LPN_104829,5,2025-01-01 00:00:00
2025-01-01,ITEM_00464,WH1,LOC_0083,LPN_104830,18,2025-01-01 00:00:00
2025-01-01,ITEM_00584,WH1,LOC_0041,LPN_104831,2,2025-01-01 00:00:00
2025-01-01,ITEM_00152,WH1,LOC_0014,LPN_104832,14,2025-01-01 00:00:00
2025-01-01,ITEM_00533,WH1,LOC_0039,LPN_104833,18,2025-01-01 00:00:00
2025-01-01,ITEM_00761,WH1,LOC_0013,LPN_104834,36,2025-01-01 00:00:00
2025-01-01,ITEM_00691,WH1,LOC_0041,LPN_104835,33,2025-01-01 00:00:00
2025-01-01,ITEM_00113,WH1,LOC_0089,LPN_104836,44,2025-01-01 00:00:00
2025-01-01,ITEM_00816,WH1,LOC_0117,LPN_104837,21,2025-01-01 00:00:00
2025-01-01,ITEM_00763,WH1,LOC_0009,LPN_104838,45,2025-01-01 00:00:00
2025-01-01,ITEM_00243,WH1,LOC_0025,LPN_104839,18,2025-01-01 00:00:00
